id,time,value
7,2023:07:05 12:24:39,70.8
8,2023:07:05 12:24:39,62.4
9,2023:07:05 12:24:39,504.6
10,2023:07:05 12:24:39,103.0
1,2023:07:05 12:39:39,319.8
2,2023:07:05 12:39:39,98.9
3,2023:07:05 12:39:39,134.4
4,2023:07:05 12:39:39,25.1
5,2023:07:05 12:39:39,462.3
6,2023:07:05 12:39:39,426.1
7,2023:07:05 12:39:39,110.9
8,2023:07:05 12:39:39,31.0
9,2023:07:05 12:39:39,133.1
10,2023:07:05 12:39:39,25.9
1,2023:07:05 12:54:39,57.5
2,2023:07:05 12:54:39,280.8
3,2023:07:05 12:54:39,79.6
4,2023:07:05 12:54:39,281.3
5,2023:07:05 12:54:39,68.2
6,2023:07:05 12:54:39,142.9
7,2023:07:05 12:54:39,125.9
8,2023:07:05 12:54:39,130.0
9,2023:07:05 12:54:39,81.8
10,2023:07:05 12:54:39,535.9
1,2023:07:05 13:09:39,25.2
2,2023:07:05 13:09:39,124.9
3,2023:07:05 13:09:39,109.4
4,2023:07:05 13:09:39,80.4
5,2023:07:05 13:09:39,266.1
6,2023:07:05 13:09:39,22.7
7,2023:07:05 13:09:39,365.9
8,2023:07:05 13:09:39,147.4
9,2023:07:05 13:09:39,340.4
10,2023:07:05 13:09:39,100.0
1,2023:07:05 13:24:39,145.2
2,2023:07:05 13:24:39,62.5
3,2023:07:05 13:24:39,105.3
4,2023:07:05 13:24:39,318.9
5,2023:07:05 13:24:39,74.9
6,2023:07:05 13:24:39,144.5
7,2023:07:05 13:24:39,84.3
8,2023:07:05 13:24:39,33.3
9,2023:07:05 13:24:39,116.3
10,2023:07:05 13:24:39,66.0
1,2023:07:05 13:39:39,28.1
2,2023:07:05 13:39:39,122.5
3,2023:07:05 13:39:39,25.0
4,2023:07:05 13:39:39,73.4
5,2023:07:05 13:39:39,59.3
6,2023:07:05 13:39:39,130.0
7,2023:07:05 13:39:39,143.7
8,2023:07:05 13:39:39,86.9
9,2023:07:05 13:39:39,136.9
10,2023:07:05 13:39:39,111.6
1,2023:07:05 13:54:39,73.5
2,2023:07:05 13:54:39,62.2
3,2023:07:05 13:54:39,114.8
4,2023:07:05 13:54:39,132.7
5,2023:07:05 13:54:39,125.7
6,2023:07:05 13:54:39,108.4
7,2023:07:05 13:54:39,22.6
8,2023:07:05 13:54:39,207.8
9,2023:07:05 13:54:39,208.0
10,2023:07:05 13:54:39,27.0
1,2023:07:05 14:09:39,59.7
2,2023:07:05 14:09:39,61.0
3,2023:07:05 14:09:39,72.4
4,2023:07:05 14:09:39,517.7
5,2023:07:05 14:09:39,68.0
6,2023:07:05 14:09:39,346.4
7,2023:07:05 14:09:39,35.1
8,2023:07:05 14:09:39,80.7
9,2023:07:05 14:09:39,26.0
10,2023:07:05 14:09:39,134.5
1,2023:07:05 14:24:39,72.1
2,2023:07:05 14:24:39,75.3
3,2023:07:05 14:24:39,139.3
4,2023:07:05 14:24:39,170.3
5,2023:07:05 14:24:39,224.4
6,2023:07:05 14:24:39,180.0
7,2023:07:05 14:24:39,86.1
8,2023:07:05 14:24:39,143.7
9,2023:07:05 14:24:39,128.6
10,2023:07:05 14:24:39,118.3
1,2023:07:05 14:39:39,71.2
2,2023:07:05 14:39:39,5.1
3,2023:07:05 14:39:39,124.2
4,2023:07:05 14:39:39,57.9
5,2023:07:05 14:39:39,142.3
6,2023:07:05 14:39:39,89.2
7,2023:07:05 14:39:39,114.7
8,2023:07:05 14:39:39,91.2
9,2023:07:05 14:39:39,114.8
10,2023:07:05 14:39:39,118.3
1,2023:07:05 14:54:39,64.7
2,2023:07:05 14:54:39,111.2
3,2023:07:05 14:54:39,101.5
4,2023:07:05 14:54:39,281.8
5,2023:07:05 14:54:39,18.6
6,2023:07:05 14:54:39,62.2
7,2023:07:05 14:54:39,109.4
8,2023:07:05 14:54:39,26.1
9,2023:07:05 14:54:39,123.9
10,2023:07:05 14:54:39,136.0
1,2023:07:05 15:09:39,34.6
2,2023:07:05 15:09:39,131.1
3,2023:07:05 15:09:39,246.0
4,2023:07:05 15:09:39,121.3
5,2023:07:05 15:09:39,249.1
6,2023:07:05 15:09:39,157.4
7,2023:07:05 15:09:39,132.7
8,2023:07:05 15:09:39,70.3
9,2023:07:05 15:09:39,114.8
10,2023:07:05 15:09:39,291.3
1,2023:07:05 15:24:39,133.8
2,2023:07:05 15:24:39,91.4
3,2023:07:05 15:24:39,75.4
4,2023:07:05 15:24:39,198.2
5,2023:07:05 15:24:39,83.0
6,2023:07:05 15:24:39,63.5
7,2023:07:05 15:24:39,124.7
8,2023:07:05 15:24:39,63.2
9,2023:07:05 15:24:39,149.2
10,2023:07:05 15:24:39,334.7
1,2023:07:05 15:39:39,77.2
2,2023:07:05 15:39:39,58.1
3,2023:07:05 15:39:39,121.4
4,2023:07:05 15:39:39,131.8
5,2023:07:05 15:39:39,155.4
6,2023:07:05 15:39:39,17.7
7,2023:07:05 15:39:39,268.2
8,2023:07:05 15:39:39,545.7
9,2023:07:05 15:39:39,7.2
10,2023:07:05 15:39:39,109.6
1,2023:07:05 15:54:39,75.1
2,2023:07:05 15:54:39,116.6
3,2023:07:05 15:54:39,107.8
4,2023:07:05 15:54:39,146.3
5,2023:07:05 15:54:39,110.0
6,2023:07:05 15:54:39,97.3
7,2023:07:05 15:54:39,78.1
8,2023:07:05 15:54:39,146.5
9,2023:07:05 15:54:39,31.1
10,2023:07:05 15:54:39,309.4
1,2023:07:05 16:09:39,29.3
2,2023:07:05 16:09:39,84.6
3,2023:07:05 16:09:39,282.3
4,2023:07:05 16:09:39,96.2
5,2023:07:05 16:09:39,79.4
6,2023:07:05 16:09:39,15.0
7,2023:07:05 16:09:39,127.6
8,2023:07:05 16:09:39,223.7
9,2023:07:05 16:09:39,117.7
10,2023:07:05 16:09:39,66.8
1,2023:07:05 16:24:39,104.3
2,2023:07:05 16:24:39,96.1
3,2023:07:05 16:24:39,135.9
4,2023:07:05 16:24:39,77.4
5,2023:07:05 16:24:39,152.6
6,2023:07:05 16:24:39,381.7
7,2023:07:05 16:24:39,29.2
8,2023:07:05 16:24:39,110.3
9,2023:07:05 16:24:39,306.3
10,2023:07:05 16:24:39,110.8
1,2023:07:05 16:39:39,122.7
2,2023:07:05 16:39:39,278.2
3,2023:07:05 16:39:39,82.3
4,2023:07:05 16:39:39,116.5
5,2023:07:05 16:39:39,149.6
6,2023:07:05 16:39:39,94.8
7,2023:07:05 16:39:39,171.5
8,2023:07:05 16:39:39,118.9
9,2023:07:05 16:39:39,136.6
10,2023:07:05 16:39:39,43.8
1,2023:07:05 16:54:39,146.8
2,2023:07:05 16:54:39,57.0
3,2023:07:05 16:54:39,139.8
4,2023:07:05 16:54:39,115.4
5,2023:07:05 16:54:39,140.1
6,2023:07:05 16:54:39,85.7
7,2023:07:05 16:54:39,118.3
8,2023:07:05 16:54:39,58.1
9,2023:07:05 16:54:39,81.2
10,2023:07:05 16:54:39,101.1
1,2023:07:05 17:09:39,149.0
2,2023:07:05 17:09:39,85.0
3,2023:07:05 17:09:39,133.7
4,2023:07:05 17:09:39,116.2
5,2023:07:05 17:09:39,186.2
6,2023:07:05 17:09:39,500.5
7,2023:07:05 17:09:39,74.1
8,2023:07:05 17:09:39,86.6
9,2023:07:05 17:09:39,77.6
10,2023:07:05 17:09:39,121.0
1,2023:07:05 17:24:39,99.6
2,2023:07:05 17:24:39,97.2
3,2023:07:05 17:24:39,94.8
4,2023:07:05 17:24:39,116.1
5,2023:07:05 17:24:39,81.0
6,2023:07:05 17:24:39,82.7
7,2023:07:05 17:24:39,486.7
8,2023:07:05 17:24:39,94.4
9,2023:07:05 17:24:39,6.1
10,2023:07:05 17:24:39,106.0
1,2023:07:05 17:39:39,73.2
2,2023:07:05 17:39:39,120.0
3,2023:07:05 17:39:39,76.3
4,2023:07:05 17:39:39,87.5
5,2023:07:05 17:39:39,160.2
6,2023:07:05 17:39:39,73.9
7,2023:07:05 17:39:39,112.3
8,2023:07:05 17:39:39,42.1
9,2023:07:05 17:39:39,100.5
10,2023:07:05 17:39:39,107.9
1,2023:07:05 17:54:39,86.8
2,2023:07:05 17:54:39,96.0
3,2023:07:05 17:54:39,79.7
4,2023:07:05 17:54:39,121.3
5,2023:07:05 17:54:39,23.3
6,2023:07:05 17:54:39,109.4
7,2023:07:05 17:54:39,327.7
8,2023:07:05 17:54:39,87.4
9,2023:07:05 17:54:39,102.3
10,2023:07:05 17:54:39,185.0
1,2023:07:05 18:09:39,97.0
2,2023:07:05 18:09:39,180.8
3,2023:07:05 18:09:39,92.6
4,2023:07:05 18:09:39,387.9
5,2023:07:05 18:09:39,64.5
6,2023:07:05 18:09:39,148.2
7,2023:07:05 18:09:39,96.9
8,2023:07:05 18:09:39,303.3
9,2023:07:05 18:09:39,133.2
10,2023:07:05 18:09:39,76.9
1,2023:07:05 18:24:39,94.4
2,2023:07:05 18:24:39,142.3
3,2023:07:05 18:24:39,109.3
4,2023:07:05 18:24:39,137.5
5,2023:07:05 18:24:39,82.3
6,2023:07:05 18:24:39,327.9
7,2023:07:05 18:24:39,148.1
8,2023:07:05 18:24:39,158.6
9,2023:07:05 18:24:39,110.8
10,2023:07:05 18:24:39,17.9
1,2023:07:05 18:39:39,248.9
2,2023:07:05 18:39:39,123.4
3,2023:07:05 18:39:39,94.0
4,2023:07:05 18:39:39,88.3
5,2023:07:05 18:39:39,63.6
6,2023:07:05 18:39:39,138.0
7,2023:07:05 18:39:39,17.7
8,2023:07:05 18:39:39,142.4
9,2023:07:05 18:39:39,56.3
10,2023:07:05 18:39:39,76.1
1,2023:07:05 18:54:39,123.1
2,2023:07:05 18:54:39,88.3
3,2023:07:05 18:54:39,68.3
4,2023:07:05 18:54:39,106.6
5,2023:07:05 18:54:39,67.2
6,2023:07:05 18:54:39,121.3
7,2023:07:05 18:54:39,158.9
8,2023:07:05 18:54:39,135.7
9,2023:07:05 18:54:39,66.5
10,2023:07:05 18:54:39,121.9
1,2023:07:05 19:09:39,75.3
2,2023:07:05 19:09:39,137.0
3,2023:07:05 19:09:39,34.2
4,2023:07:05 19:09:39,282.4
5,2023:07:05 19:09:39,114.9
6,2023:07:05 19:09:39,104.3
7,2023:07:05 19:09:39,161.5
8,2023:07:05 19:09:39,59.8
9,2023:07:05 19:09:39,259.9
10,2023:07:05 19:09:39,21.1
1,2023:07:05 19:24:39,64.7
2,2023:07:05 19:24:39,88.5
3,2023:07:05 19:24:39,450.1
4,2023:07:05 19:24:39,109.7
5,2023:07:05 19:24:39,114.1
6,2023:07:05 19:24:39,109.4
7,2023:07:05 19:24:39,142.2
8,2023:07:05 19:24:39,23.3
9,2023:07:05 19:24:39,200.3
10,2023:07:05 19:24:39,116.4
1,2023:07:05 19:39:39,140.4
2,2023:07:05 19:39:39,119.2
3,2023:07:05 19:39:39,66.2
4,2023:07:05 19:39:39,136.5
5,2023:07:05 19:39:39,63.5
6,2023:07:05 19:39:39,97.4
7,2023:07:05 19:39:39,88.9
8,2023:07:05 19:39:39,270.8
9,2023:07:05 19:39:39,251.6
10,2023:07:05 19:39:39,251.1
1,2023:07:05 19:54:39,139.4
2,2023:07:05 19:54:39,61.6
3,2023:07:05 19:54:39,222.1
4,2023:07:05 19:54:39,71.4
5,2023:07:05 19:54:39,65.9
6,2023:07:05 19:54:39,182.5
7,2023:07:05 19:54:39,81.3
8,2023:07:05 19:54:39,90.8
9,2023:07:05 19:54:39,66.4
10,2023:07:05 19:54:39,119.5
1,2023:07:05 20:09:39,231.0
2,2023:07:05 20:09:39,69.9
3,2023:07:05 20:09:39,107.0
4,2023:07:05 20:09:39,307.1
5,2023:07:05 20:09:39,124.5
6,2023:07:05 20:09:39,125.4
7,2023:07:05 20:09:39,285.8
8,2023:07:05 20:09:39,107.2
9,2023:07:05 20:09:39,67.2
10,2023:07:05 20:09:39,323.6
1,2023:07:05 20:24:39,21.8
2,2023:07:05 20:24:39,117.2
3,2023:07:05 20:24:39,19.2
4,2023:07:05 20:24:39,142.7
5,2023:07:05 20:24:39,142.8
6,2023:07:05 20:24:39,123.2
7,2023:07:05 20:24:39,283.8
8,2023:07:05 20:24:39,97.1
9,2023:07:05 20:24:39,148.6
10,2023:07:05 20:24:39,111.0
1,2023:07:05 20:39:39,88.3
2,2023:07:05 20:39:39,18.6
3,2023:07:05 20:39:39,122.7
4,2023:07:05 20:39:39,104.6
5,2023:07:05 20:39:39,126.6
6,2023:07:05 20:39:39,313.2
7,2023:07:05 20:39:39,29.4
8,2023:07:05 20:39:39,132.5
9,2023:07:05 20:39:39,377.0
10,2023:07:05 20:39:39,113.4
1,2023:07:05 20:54:39,207.1
2,2023:07:05 20:54:39,97.3
3,2023:07:05 20:54:39,275.7
4,2023:07:05 20:54:39,62.7
5,2023:07:05 20:54:39,72.2
6,2023:07:05 20:54:39,56.6
7,2023:07:05 20:54:39,139.3
8,2023:07:05 20:54:39,134.1
9,2023:07:05 20:54:39,127.1
10,2023:07:05 20:54:39,93.9
1,2023:07:05 21:09:39,142.8
2,2023:07:05 21:09:39,128.0
3,2023:07:05 21:09:39,76.4
4,2023:07:05 21:09:39,119.7
5,2023:07:05 21:09:39,64.8
6,2023:07:05 21:09:39,22.4
7,2023:07:05 21:09:39,283.5
8,2023:07:05 21:09:39,59.2
9,2023:07:05 21:09:39,106.6
10,2023:07:05 21:09:39,55.7
1,2023:07:05 21:24:39,148.0
2,2023:07:05 21:24:39,108.6
3,2023:07:05 21:24:39,66.0
4,2023:07:05 21:24:39,136.3
5,2023:07:05 21:24:39,147.2
6,2023:07:05 21:24:39,280.8
7,2023:07:05 21:24:39,192.4
8,2023:07:05 21:24:39,143.8
9,2023:07:05 21:24:39,82.7
10,2023:07:05 21:24:39,259.3
1,2023:07:05 21:39:39,46.9
2,2023:07:05 21:39:39,59.5
3,2023:07:05 21:39:39,143.7
4,2023:07:05 21:39:39,129.8
5,2023:07:05 21:39:39,97.5
6,2023:07:05 21:39:39,88.1
7,2023:07:05 21:39:39,190.6
8,2023:07:05 21:39:39,164.8
9,2023:07:05 21:39:39,324.8
10,2023:07:05 21:39:39,108.2
1,2023:07:05 21:54:39,457.6
2,2023:07:05 21:54:39,267.9
3,2023:07:05 21:54:39,251.3
4,2023:07:05 21:54:39,146.2
5,2023:07:05 21:54:39,102.1
6,2023:07:05 21:54:39,62.7
7,2023:07:05 21:54:39,129.1
8,2023:07:05 21:54:39,99.7
9,2023:07:05 21:54:39,29.7
10,2023:07:05 21:54:39,110.8
1,2023:07:05 22:09:39,146.7
2,2023:07:05 22:09:39,64.2
3,2023:07:05 22:09:39,305.0
4,2023:07:05 22:09:39,78.4
5,2023:07:05 22:09:39,133.5
6,2023:07:05 22:09:39,126.9
7,2023:07:05 22:09:39,62.0
8,2023:07:05 22:09:39,64.1
9,2023:07:05 22:09:39,129.1
10,2023:07:05 22:09:39,122.8
1,2023:07:05 22:24:39,22.3
2,2023:07:05 22:24:39,103.7
3,2023:07:05 22:24:39,92.5
4,2023:07:05 22:24:39,92.9
5,2023:07:05 22:24:39,86.5
6,2023:07:05 22:24:39,79.7
7,2023:07:05 22:24:39,93.6
8,2023:07:05 22:24:39,79.1
9,2023:07:05 22:24:39,280.4
10,2023:07:05 22:24:39,5.7
1,2023:07:05 22:39:39,68.8
2,2023:07:05 22:39:39,106.3
3,2023:07:05 22:39:39,144.9
4,2023:07:05 22:39:39,123.9
5,2023:07:05 22:39:39,63.9
6,2023:07:05 22:39:39,365.4
7,2023:07:05 22:39:39,58.1
8,2023:07:05 22:39:39,100.9
9,2023:07:05 22:39:39,60.0
10,2023:07:05 22:39:39,93.2
1,2023:07:05 22:54:39,104.6
2,2023:07:05 22:54:39,82.4
3,2023:07:05 22:54:39,86.1
4,2023:07:05 22:54:39,83.6
5,2023:07:05 22:54:39,8.3
6,2023:07:05 22:54:39,68.2
7,2023:07:05 22:54:39,124.2
8,2023:07:05 22:54:39,79.0
9,2023:07:05 22:54:39,134.1
10,2023:07:05 22:54:39,121.5
1,2023:07:05 23:09:39,93.0
2,2023:07:05 23:09:39,147.3
3,2023:07:05 23:09:39,100.9
4,2023:07:05 23:09:39,62.8
5,2023:07:05 23:09:39,111.1
6,2023:07:05 23:09:39,12.0
7,2023:07:05 23:09:39,24.4
8,2023:07:05 23:09:39,336.9
9,2023:07:05 23:09:39,108.6
10,2023:07:05 23:09:39,22.3
1,2023:07:05 23:24:39,297.4
2,2023:07:05 23:24:39,143.4
3,2023:07:05 23:24:39,123.6
4,2023:07:05 23:24:39,139.5
5,2023:07:05 23:24:39,103.0
6,2023:07:05 23:24:39,267.7
7,2023:07:05 23:24:39,53.5
8,2023:07:05 23:24:39,103.2
9,2023:07:05 23:24:39,129.3
10,2023:07:05 23:24:39,203.1
1,2023:07:05 23:39:39,117.3
2,2023:07:05 23:39:39,78.5
3,2023:07:05 23:39:39,151.6
4,2023:07:05 23:39:39,35.0
5,2023:07:05 23:39:39,17.6
6,2023:07:05 23:39:39,58.7
7,2023:07:05 23:39:39,116.3
8,2023:07:05 23:39:39,16.6
9,2023:07:05 23:39:39,148.3
10,2023:07:05 23:39:39,109.9
1,2023:07:05 23:54:39,254.2
2,2023:07:05 23:54:39,116.9
3,2023:07:05 23:54:39,134.0
4,2023:07:05 23:54:39,97.1
5,2023:07:05 23:54:39,66.4
6,2023:07:05 23:54:39,12.2
7,2023:07:05 23:54:39,22.1
8,2023:07:05 23:54:39,74.4
9,2023:07:05 23:54:39,72.2
10,2023:07:05 23:54:39,103.1
1,2023:07:06 00:09:39,290.8
2,2023:07:06 00:09:39,86.0
3,2023:07:06 00:09:39,234.7
4,2023:07:06 00:09:39,106.7
5,2023:07:06 00:09:39,102.8
6,2023:07:06 00:09:39,95.4
7,2023:07:06 00:09:39,24.5
8,2023:07:06 00:09:39,78.7
9,2023:07:06 00:09:39,232.7
10,2023:07:06 00:09:39,266.9
1,2023:07:06 00:24:39,132.6
2,2023:07:06 00:24:39,170.9
3,2023:07:06 00:24:39,222.2
4,2023:07:06 00:24:39,121.0
5,2023:07:06 00:24:39,90.4
6,2023:07:06 00:24:39,156.3
7,2023:07:06 00:24:39,74.7
8,2023:07:06 00:24:39,93.0
9,2023:07:06 00:24:39,19.3
10,2023:07:06 00:24:39,37.5
1,2023:07:06 00:39:39,101.4
2,2023:07:06 00:39:39,49.2
3,2023:07:06 00:39:39,67.1
4,2023:07:06 00:39:39,135.8
5,2023:07:06 00:39:39,86.9
6,2023:07:06 00:39:39,118.3
7,2023:07:06 00:39:39,29.4
8,2023:07:06 00:39:39,12.8
9,2023:07:06 00:39:39,220.0
10,2023:07:06 00:39:39,105.9
1,2023:07:06 00:54:39,143.9
2,2023:07:06 00:54:39,289.4
3,2023:07:06 00:54:39,26.8
4,2023:07:06 00:54:39,61.1
5,2023:07:06 00:54:39,279.4
6,2023:07:06 00:54:39,20.9
7,2023:07:06 00:54:39,117.5
8,2023:07:06 00:54:39,57.2
9,2023:07:06 00:54:39,83.0
10,2023:07:06 00:54:39,137.1
1,2023:07:06 01:09:39,332.4
2,2023:07:06 01:09:39,138.6
3,2023:07:06 01:09:39,63.4
4,2023:07:06 01:09:39,143.0
5,2023:07:06 01:09:39,99.2
6,2023:07:06 01:09:39,77.3
7,2023:07:06 01:09:39,96.4
8,2023:07:06 01:09:39,110.4
9,2023:07:06 01:09:39,140.6
10,2023:07:06 01:09:39,118.0
1,2023:07:06 01:24:39,98.0
2,2023:07:06 01:24:39,59.9
3,2023:07:06 01:24:39,71.3
4,2023:07:06 01:24:39,104.7
5,2023:07:06 01:24:39,21.3
6,2023:07:06 01:24:39,346.8
7,2023:07:06 01:24:39,80.5
8,2023:07:06 01:24:39,237.9
9,2023:07:06 01:24:39,112.2
10,2023:07:06 01:24:39,310.3
1,2023:07:06 01:39:39,27.7
2,2023:07:06 01:39:39,85.7
3,2023:07:06 01:39:39,481.1
4,2023:07:06 01:39:39,55.7
5,2023:07:06 01:39:39,101.1
6,2023:07:06 01:39:39,94.7
7,2023:07:06 01:39:39,262.6
8,2023:07:06 01:39:39,59.7
9,2023:07:06 01:39:39,11.5
10,2023:07:06 01:39:39,73.0
1,2023:07:06 01:54:39,129.9
2,2023:07:06 01:54:39,319.5
3,2023:07:06 01:54:39,13.1
4,2023:07:06 01:54:39,99.6
5,2023:07:06 01:54:39,68.6
6,2023:07:06 01:54:39,85.0
7,2023:07:06 01:54:39,129.1
8,2023:07:06 01:54:39,145.3
9,2023:07:06 01:54:39,116.9
10,2023:07:06 01:54:39,100.0
1,2023:07:06 02:09:39,135.2
2,2023:07:06 02:09:39,82.9
3,2023:07:06 02:09:39,33.5
4,2023:07:06 02:09:39,140.3
5,2023:07:06 02:09:39,282.6
6,2023:07:06 02:09:39,91.9
7,2023:07:06 02:09:39,133.3
8,2023:07:06 02:09:39,129.3
9,2023:07:06 02:09:39,279.5
10,2023:07:06 02:09:39,20.4
1,2023:07:06 02:24:39,291.8
2,2023:07:06 02:24:39,122.6
3,2023:07:06 02:24:39,119.4
4,2023:07:06 02:24:39,61.3
5,2023:07:06 02:24:39,146.9
6,2023:07:06 02:24:39,20.1
7,2023:07:06 02:24:39,145.2
8,2023:07:06 02:24:39,113.8
9,2023:07:06 02:24:39,94.8
10,2023:07:06 02:24:39,120.8
1,2023:07:06 02:39:39,271.9
2,2023:07:06 02:39:39,225.7
3,2023:07:06 02:39:39,134.9
4,2023:07:06 02:39:39,59.1
5,2023:07:06 02:39:39,19.3
6,2023:07:06 02:39:39,355.5
7,2023:07:06 02:39:39,91.1
8,2023:07:06 02:39:39,63.6
9,2023:07:06 02:39:39,12.0
10,2023:07:06 02:39:39,12.0
1,2023:07:06 02:54:39,75.6
2,2023:07:06 02:54:39,58.1
3,2023:07:06 02:54:39,142.4
4,2023:07:06 02:54:39,77.6
5,2023:07:06 02:54:39,501.6
6,2023:07:06 02:54:39,24.9
7,2023:07:06 02:54:39,60.6
8,2023:07:06 02:54:39,29.4
9,2023:07:06 02:54:39,143.3
10,2023:07:06 02:54:39,76.8
1,2023:07:06 03:09:39,135.6
2,2023:07:06 03:09:39,69.8
3,2023:07:06 03:09:39,56.5
4,2023:07:06 03:09:39,112.2
5,2023:07:06 03:09:39,265.8
6,2023:07:06 03:09:39,309.3
7,2023:07:06 03:09:39,39.5
8,2023:07:06 03:09:39,220.1
9,2023:07:06 03:09:39,72.9
10,2023:07:06 03:09:39,144.5
1,2023:07:06 03:24:39,105.9
2,2023:07:06 03:24:39,120.0
3,2023:07:06 03:24:39,101.4
4,2023:07:06 03:24:39,120.4
5,2023:07:06 03:24:39,73.2
6,2023:07:06 03:24:39,85.0
7,2023:07:06 03:24:39,93.9
8,2023:07:06 03:24:39,129.5
9,2023:07:06 03:24:39,141.4
10,2023:07:06 03:24:39,74.9
1,2023:07:06 03:39:39,221.8
2,2023:07:06 03:39:39,64.2
3,2023:07:06 03:39:39,114.8
4,2023:07:06 03:39:39,44.9
5,2023:07:06 03:39:39,157.2
6,2023:07:06 03:39:39,32.1
7,2023:07:06 03:39:39,20.6
8,2023:07:06 03:39:39,145.5
9,2023:07:06 03:39:39,117.2
10,2023:07:06 03:39:39,194.3
1,2023:07:06 03:54:39,43.5
2,2023:07:06 03:54:39,78.5
3,2023:07:06 03:54:39,21.0
4,2023:07:06 03:54:39,338.7
5,2023:07:06 03:54:39,273.3
6,2023:07:06 03:54:39,328.7
7,2023:07:06 03:54:39,78.5
8,2023:07:06 03:54:39,84.7
9,2023:07:06 03:54:39,100.0
10,2023:07:06 03:54:39,98.9
1,2023:07:06 04:09:39,159.2
2,2023:07:06 04:09:39,147.8
3,2023:07:06 04:09:39,55.9
4,2023:07:06 04:09:39,33.6
5,2023:07:06 04:09:39,78.1
6,2023:07:06 04:09:39,125.3
7,2023:07:06 04:09:39,315.0
8,2023:07:06 04:09:39,89.9
9,2023:07:06 04:09:39,73.0
10,2023:07:06 04:09:39,61.8
1,2023:07:06 04:24:39,441.4
2,2023:07:06 04:24:39,128.5
3,2023:07:06 04:24:39,12.3
4,2023:07:06 04:24:39,114.0
5,2023:07:06 04:24:39,157.7
6,2023:07:06 04:24:39,312.1
7,2023:07:06 04:24:39,104.6
8,2023:07:06 04:24:39,99.8
9,2023:07:06 04:24:39,84.9
10,2023:07:06 04:24:39,82.8
1,2023:07:06 04:39:39,124.3
2,2023:07:06 04:39:39,261.5
3,2023:07:06 04:39:39,99.9
4,2023:07:06 04:39:39,66.3
5,2023:07:06 04:39:39,116.6
6,2023:07:06 04:39:39,70.7
7,2023:07:06 04:39:39,62.8
8,2023:07:06 04:39:39,63.2
9,2023:07:06 04:39:39,146.1
10,2023:07:06 04:39:39,95.4
1,2023:07:06 04:54:39,287.3
2,2023:07:06 04:54:39,103.0
3,2023:07:06 04:54:39,70.3
4,2023:07:06 04:54:39,34.3
5,2023:07:06 04:54:39,133.5
6,2023:07:06 04:54:39,80.3
7,2023:07:06 04:54:39,96.3
8,2023:07:06 04:54:39,210.3
9,2023:07:06 04:54:39,132.8
10,2023:07:06 04:54:39,140.9
1,2023:07:06 05:09:39,112.0
2,2023:07:06 05:09:39,436.0
3,2023:07:06 05:09:39,208.2
4,2023:07:06 05:09:39,190.3
5,2023:07:06 05:09:39,126.6
6,2023:07:06 05:09:39,83.1
7,2023:07:06 05:09:39,111.3
8,2023:07:06 05:09:39,279.1
9,2023:07:06 05:09:39,71.7
10,2023:07:06 05:09:39,108.9
1,2023:07:06 05:24:39,539.2
2,2023:07:06 05:24:39,76.3
3,2023:07:06 05:24:39,57.6
4,2023:07:06 05:24:39,70.0
5,2023:07:06 05:24:39,43.1
6,2023:07:06 05:24:39,112.0
7,2023:07:06 05:24:39,329.5
8,2023:07:06 05:24:39,315.4
9,2023:07:06 05:24:39,149.8
10,2023:07:06 05:24:39,252.5
1,2023:07:06 05:39:39,153.6
2,2023:07:06 05:39:39,129.4
3,2023:07:06 05:39:39,60.1
4,2023:07:06 05:39:39,137.7
5,2023:07:06 05:39:39,104.7
6,2023:07:06 05:39:39,261.1
7,2023:07:06 05:39:39,93.0
8,2023:07:06 05:39:39,148.7
9,2023:07:06 05:39:39,109.9
10,2023:07:06 05:39:39,150.1
1,2023:07:06 05:54:39,89.8
2,2023:07:06 05:54:39,129.7
3,2023:07:06 05:54:39,104.8
4,2023:07:06 05:54:39,97.6
5,2023:07:06 05:54:39,121.2
6,2023:07:06 05:54:39,110.5
7,2023:07:06 05:54:39,105.7
8,2023:07:06 05:54:39,480.6
9,2023:07:06 05:54:39,130.7
10,2023:07:06 05:54:39,119.4
1,2023:07:06 06:09:39,92.1
2,2023:07:06 06:09:39,81.9
3,2023:07:06 06:09:39,85.3
4,2023:07:06 06:09:39,33.5
5,2023:07:06 06:09:39,136.9
6,2023:07:06 06:09:39,78.4
7,2023:07:06 06:09:39,89.9
8,2023:07:06 06:09:39,66.4
9,2023:07:06 06:09:39,116.3
10,2023:07:06 06:09:39,348.5
1,2023:07:06 06:24:39,127.6
2,2023:07:06 06:24:39,121.3
3,2023:07:06 06:24:39,202.1
4,2023:07:06 06:24:39,87.7
5,2023:07:06 06:24:39,112.3
6,2023:07:06 06:24:39,26.0
7,2023:07:06 06:24:39,19.1
8,2023:07:06 06:24:39,86.0
9,2023:07:06 06:24:39,231.2
10,2023:07:06 06:24:39,86.1
1,2023:07:06 06:39:39,89.9
2,2023:07:06 06:39:39,138.5
3,2023:07:06 06:39:39,133.1
4,2023:07:06 06:39:39,64.5
5,2023:07:06 06:39:39,93.9
6,2023:07:06 06:39:39,109.6
7,2023:07:06 06:39:39,71.8
8,2023:07:06 06:39:39,83.0
9,2023:07:06 06:39:39,94.6
10,2023:07:06 06:39:39,238.2
1,2023:07:06 06:54:39,334.5
2,2023:07:06 06:54:39,71.0
